ann_ret,ann_vol,sharpe,max_drawdown,win_rate,n_days,index,strategy,mode,window,top_n,benchmark_ann_ret,benchmark_sharpe,benchmark_max_drawdown
0.015196494555873352,0.14137196585718217,0.10749298465033207,-0.2394342673831047,0.18687258687258687,2590,CSI1000,factor_rotation_h20_w504_top4,monthly_hold,504,4,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.013197570135643932,0.1550871384329945,0.08509777321957586,-0.4486614877730343,0.21351351351351353,2590,CSI1000,factor_rotation_h20_w252_top8,weekly_hold,252,8,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.012870712779772697,0.16111488265964444,0.07988531268686151,-0.38176740039711776,0.17017326732673269,1616,STAR50,factor_rotation_h20_w252_top6,monthly_hold,252,6,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.014146878854188971,0.17880622551713649,0.07911849161444974,-0.45503457956769644,0.3353960396039604,1616,STAR50,factor_rotation_h20_w252_top4,top_quantile,252,4,0.08096920034539701,0.23790451394273604,-0.626567472120988
0.008902674595459237,0.14438781200166217,0.0616580753738186,-0.3106527242951621,0.21081081081081082,2590,CSI500,factor_rotation_h20_w252_top8,weekly_hold,252,8,0.011553290007773942,0.05059099180254245,-0.4312645022929943
0.00855279568172218,0.15428467340176663,0.05543516081762822,-0.3618344387667465,0.21698841698841698,2590,CSI1000,factor_rotation_h20_w126_top8,weekly_hold,126,8,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.0010578914236036852,0.15409736998019455,0.006865084223953019,-0.4792492270060239,0.22123552123552123,2590,CSI1000,factor_rotation_h20_w252_top6,monthly_hold,252,6,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
0.0008625776436395061,0.17190948536508177,0.005017626815691187,-0.3846939635548874,0.1670792079207921,1616,STAR50,factor_rotation_h20_w126_top8,monthly_hold,126,8,0.08096920034539701,0.23790451394273604,-0.626567472120988
-0.00022317818719141957,0.15312595753602562,-0.001457481088005036,-0.5450458285110238,0.2247104247104247,2590,CSI1000,factor_rotation_h20_w252_top8,monthly_hold,252,8,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
-0.0013278072813115438,0.1915361209864797,-0.0069324118838413355,-0.394654375613115,0.3316831683168317,1616,STAR50,factor_rotation_h20_w126_top8,top_quantile,126,8,0.08096920034539701,0.23790451394273604,-0.626567472120988
